,image,dice_rc_0,dice_rc_1,dice_rc_2,dice_rs3_0,dice_rs3_1,dice_rs3_2,dice_rs5_0,dice_rs5_1,dice_rs5_2,dice_cp_0,dice_cp_1,dice_cp_2,dice_bb_0,dice_bb_1,dice_bb_2,dice_bbs_05_0,dice_bbs_05_1,dice_bbs_05_2,dice_bbs_1_0,dice_bbs_1_1,dice_bbs_1_2,dice_bbs_2_0,dice_bbs_2_1,dice_bbs_2_2
52,,[0.7296909689903259],[0.9647923111915588],[0.8611886501312256],[0.6672793030738831],[0.9650627374649048],[0.8828455805778503],[0.6141936779022217],[0.9619391560554504],[0.9062476754188538],[0.5885053277015686],[0.965412437915802],[0.7459322214126587],[0.880649209022522],[0.9411138892173767],[0.9263187050819397],[0.8800585865974426],[0.9289401173591614],[0.8772178292274475],[0.871327817440033],[0.8957788348197937],[0.4750477075576782],[0.9659731388092041],[0.9347952008247375],[0.5622629523277283]
53,,[0.685340940952301],[0.958788275718689],[0.9251253604888916],[0.7486065626144409],[0.947045624256134],[0.9650792479515076],[0.6863406300544739],[0.8847672939300537],[0.9674890041351318],[0.6691063642501831],[0.937752902507782],[0.875480592250824],[0.8418869972229004],[0.9683940410614014],[0.947847306728363],[0.8545827269554138],[0.9672001600265503],[0.9125949740409851],[0.8570065498352051],[0.9575266242027283],[0.8591686487197876],[0.8219553232192993],[0.9238495230674744],[0.8632971048355103]
54,,[0.6929587721824646],[0.9270299077033997],[0.49067747592926025],[0.6313542723655701],[0.8413661122322083],[0.9504308104515076],[0.6589707732200623],[0.851007878780365],[0.9495633840560913],[0.6291822791099548],[0.8477617502212524],[0.8515544533729553],[0.9641629457473755],[0.9560432434082031],[0.7598216533660889],[0.9659530520439148],[0.9525099992752075],[0.7483814358711243],[0.9241445660591125],[0.8833613395690918],[0.8601624369621277],[0.878454864025116],[0.8745085597038269],[0.8240127563476562]
55,,[0.611889660358429],[0.963633120059967],[0.9122743010520935],[0.615165650844574],[0.9578566551208496],[0.9541416168212891],[0.7153279781341553],[0.9635559320449829],[0.9435834288597107],[0.6115853190422058],[0.9665712118148804],[0.9525662660598755],[0.8864300847053528],[0.9572193026542664],[0.9189878106117249],[0.7908812165260315],[0.958652675151825],[0.9391421675682068],[0.9104707837104797],[0.9358475804328918],[0.8373865485191345],[0.9590845704078674],[0.9600858688354492],[0.9247491359710693]
56,,[0.6388490796089172],[0.969864547252655],[0.8799739480018616],[0.6489109396934509],[0.9716352224349976],[0.9733334183692932],[0.75994473695755],[0.9670860171318054],[0.9738095998764038],[0.6386604905128479],[0.9627432823181152],[0.9488953351974487],[0.9038630127906799],[0.9721442461013794],[0.9584100842475891],[0.7992717623710632],[0.9720373749732971],[0.9654401540756226],[0.8153240084648132],[0.9715020060539246],[0.960681140422821],[0.9012185335159302],[0.9303717613220215],[0.8653532862663269]
57,,[0.6251667141914368],[0.8989502191543579],[0.9646421074867249],[0.6283341646194458],[0.9589040875434875],[0.9606212973594666],[0.6323193311691284],[0.9273325800895691],[0.9641427397727966],[0.625704288482666],[0.9675844311714172],[0.8191453218460083],[0.9647778868675232],[0.9651782512664795],[0.9555192589759827],[0.9644619822502136],[0.9641220569610596],[0.9451907873153687],[0.9660308361053467],[0.9660584926605225],[0.9157472848892212],[0.7520465850830078],[0.6540347337722778],[0.9637598991394043]
58,,[0.5435742735862732],[0.8447461724281311],[0.8647182583808899],[0.5602105855941772],[0.918420672416687],[0.9282600283622742],[0.691178023815155],[0.9327554106712341],[0.9449861645698547],[0.5273761749267578],[0.8322339057922363],[0.9645146727561951],[0.941657543182373],[0.9547348618507385],[0.862907350063324],[0.9412307143211365],[0.9350470304489136],[0.8792059421539307],[0.9007757902145386],[0.8147737383842468],[0.28311774134635925],[0.8833538293838501],[0.8657650947570801],[0.23544950783252716]
59,,[0.5879004001617432],[0.9646394848823547],[0.875684916973114],[0.5904969573020935],[0.9656409025192261],[0.9585708975791931],[0.5926322937011719],[0.9607043266296387],[0.9505537152290344],[0.5882922410964966],[0.9673805832862854],[0.8586236834526062],[0.962135374546051],[0.9591709971427917],[0.8561673760414124],[0.9619215726852417],[0.9462941884994507],[0.848559558391571],[0.793939471244812],[0.9432498216629028],[0.9594692587852478],[0.7946028113365173],[0.6983619332313538],[0.21095630526542664]
60,,[0.5967624187469482],[0.8580798506736755],[0.9570026993751526],[0.5976563096046448],[0.8881794810295105],[0.8853957056999207],[0.6023977994918823],[0.8832080364227295],[0.952281653881073],[0.5971669554710388],[0.8933067917823792],[0.8872422575950623],[0.9329302310943604],[0.9412017464637756],[0.8466262221336365],[0.941667377948761],[0.9436320066452026],[0.8000379204750061],[0.7549834847450256],[0.950686514377594],[0.9312773942947388],[0.9186601042747498],[0.9119713306427002],[0.23085126280784607]
61,,[0.6063039302825928],[0.9704155325889587],[0.9295032024383545],[0.6066551804542542],[0.8929771184921265],[0.9560068845748901],[0.6067806482315063],[0.8549431562423706],[0.9555918574333191],[0.6062555909156799],[0.9715003371238708],[0.8082678914070129],[0.958766758441925],[0.9552872776985168],[0.9520329236984253],[0.9532635807991028],[0.955223023891449],[0.9538795351982117],[0.958030104637146],[0.95018470287323],[0.7663542032241821],[0.8309878706932068],[0.8073205947875977],[0.8614391684532166]
62,,[0.6974340081214905],[0.9186893105506897],[0.9720320105552673],[0.6989032626152039],[0.9658104181289673],[0.9455050230026245],[0.702445924282074],[0.9041377902030945],[0.9740026593208313],[0.6962165236473083],[0.9329870343208313],[0.925908088684082],[0.920541524887085],[0.9726747274398804],[0.8993143439292908],[0.958022952079773],[0.9629376530647278],[0.3101738393306732],[0.687419593334198],[0.2910689115524292],[0.27283546328544617],[0.8453280329704285],[0.4588441252708435],[0.3601610064506531]
63,,[0.6279062628746033],[0.9294809103012085],[0.5035232305526733],[0.6385071873664856],[0.7813377976417542],[0.9359560012817383],[0.6433779001235962],[0.8269868493080139],[0.9371498227119446],[0.5729665160179138],[0.7786076068878174],[0.7502456903457642],[0.9381414651870728],[0.8781700730323792],[0.7819982767105103],[0.9380090236663818],[0.9111796021461487],[0.7987073659896851],[0.8842553496360779],[0.8484655618667603],[0.695441722869873],[0.7748838067054749],[0.9249904155731201],[0.9170676469802856]
64,,[0.6126344203948975],[0.9416733980178833],[0.809569776058197],[0.6237285733222961],[0.9347311854362488],[0.9228255748748779],[0.6261837482452393],[0.9123473167419434],[0.9483834505081177],[0.6235072612762451],[0.9399767518043518],[0.7060831189155579],[0.9569446444511414],[0.9509313702583313],[0.869066059589386],[0.950128972530365],[0.7776897549629211],[0.8060008883476257],[0.9506176114082336],[0.9085850119590759],[0.8373492360115051],[0.9068801403045654],[0.7595683336257935],[0.7595802545547485]
65,,[0.5787293910980225],[0.9687968492507935],[0.9530042409896851],[0.5800693035125732],[0.9752820730209351],[0.9605579376220703],[0.5867191553115845],[0.9746560454368591],[0.9707667827606201],[0.5788949131965637],[0.9763997793197632],[0.7512132525444031],[0.9091632962226868],[0.9546554088592529],[0.9340171217918396],[0.9058488607406616],[0.9751599431037903],[0.9380818605422974],[0.9757792353630066],[0.9719455242156982],[0.8870165944099426],[0.8815597891807556],[0.9050081968307495],[0.5764946341514587]
66,,[0.5607954263687134],[0.9579664468765259],[0.907379686832428],[0.5618302822113037],[0.9423022270202637],[0.9185934662818909],[0.5627268552780151],[0.954401433467865],[0.9248635172843933],[0.5603444576263428],[0.9603641033172607],[0.816519558429718],[0.9286021590232849],[0.9314040541648865],[0.8179639577865601],[0.9279760718345642],[0.9264724254608154],[0.8181214332580566],[0.9167531132698059],[0.9105353355407715],[0.6953265070915222],[0.9293115735054016],[0.9153087735176086],[0.7175959944725037]
67,,[0.6363716721534729],[0.9667456150054932],[0.8212818503379822],[0.6327193379402161],[0.9679477214813232],[0.9684334397315979],[0.6673130393028259],[0.963624894618988],[0.9676933288574219],[0.6299079656600952],[0.9559085965156555],[0.849026620388031],[0.9714906811714172],[0.9727461934089661],[0.9150539636611938],[0.971794843673706],[0.9696780443191528],[0.8836151361465454],[0.8176407217979431],[0.89631587266922],[0.9347715377807617],[0.7760367393493652],[0.7245545983314514],[0.7869471311569214]
68,,[0.6367424726486206],[0.9455428123474121],[0.6549277901649475],[0.6390933990478516],[0.969139039516449],[0.9629231095314026],[0.6495246887207031],[0.9580855965614319],[0.9641415476799011],[0.6303106546401978],[0.9638341665267944],[0.9654748439788818],[0.9643635153770447],[0.9628314971923828],[0.882674515247345],[0.9650180339813232],[0.9621492624282837],[0.8508169651031494],[0.7775697112083435],[0.48827171325683594],[0.9374903440475464],[0.8222995400428772],[0.8337432742118835],[0.6878451108932495]
69,,[0.5642579197883606],[0.8295875191688538],[0.9194488525390625],[0.566638708114624],[0.904570460319519],[0.9398764371871948],[0.5679317116737366],[0.7776970267295837],[0.9557003378868103],[0.5622538924217224],[0.853783130645752],[0.9122501611709595],[0.8322436213493347],[0.9485487937927246],[0.9373071789741516],[0.8886128664016724],[0.9513818025588989],[0.9293915629386902],[0.8874676823616028],[0.9645339250564575],[0.9333521723747253],[0.965096116065979],[0.9485057592391968],[0.27876052260398865]
70,,[0.6302468180656433],[0.9708155393600464],[0.6446733474731445],[0.6310445666313171],[0.9018839597702026],[0.8933929204940796],[0.6329420208930969],[0.8750110864639282],[0.9659132361412048],[0.6302481889724731],[0.8506723046302795],[0.8660145401954651],[0.8433172702789307],[0.9672669768333435],[0.9505601525306702],[0.9528848528862],[0.9701209664344788],[0.932406485080719],[0.8008664846420288],[0.9181159734725952],[0.9134693145751953],[0.9295079112052917],[0.9048293232917786],[0.4110051393508911]
71,,[0.6015221476554871],[0.9597017168998718],[0.7766205072402954],[0.6000583171844482],[0.8833759427070618],[0.8737307786941528],[0.6006433963775635],[0.755199134349823],[0.9618245363235474],[0.6004790663719177],[0.821725606918335],[0.9495586156845093],[0.7950896620750427],[0.9352497458457947],[0.9420596957206726],[0.8241031169891357],[0.9506328701972961],[0.8919191360473633],[0.8112592101097107],[0.931770920753479],[0.9364961385726929],[0.816489577293396],[0.933554470539093],[0.942565381526947]
72,,[0.8155593276023865],[0.9728801846504211],[0.7055041193962097],[0.6430420279502869],[0.9722372889518738],[0.9728674292564392],[0.6434144973754883],[0.9169793725013733],[0.9718436598777771],[0.6388081908226013],[0.9712327718734741],[0.9661478400230408],[0.9703714847564697],[0.9704005122184753],[0.8853412866592407],[0.9727461934089661],[0.9689147472381592],[0.8490267395973206],[0.9720399975776672],[0.9638985991477966],[0.8196033835411072],[0.9361225366592407],[0.89913409948349],[0.678326427936554]
73,,[0.5949478149414062],[0.8781635761260986],[0.9299616813659668],[0.5979585647583008],[0.9468747973442078],[0.91058748960495],[0.6012679934501648],[0.8875185251235962],[0.9405861496925354],[0.5949667692184448],[0.9152817130088806],[0.960487425327301],[0.7857701778411865],[0.9532647132873535],[0.9261355996131897],[0.7831022143363953],[0.9553476572036743],[0.9427701830863953],[0.7785243988037109],[0.9433706998825073],[0.899991512298584],[0.8943052291870117],[0.8614659309387207],[0.7876878380775452]
74,,[0.5547055006027222],[0.9484158158302307],[0.7933458685874939],[0.5577902793884277],[0.9430137872695923],[0.9610913395881653],[0.5598748326301575],[0.9538265466690063],[0.9638198614120483],[0.5543810725212097],[0.7453423142433167],[0.2480321228504181],[0.9565951228141785],[0.9713425040245056],[0.9322131276130676],[0.9287007451057434],[0.9632148742675781],[0.8123626112937927],[0.7699030041694641],[0.9578724503517151],[0.9571052193641663],[0.8960390686988831],[0.8894974589347839],[0.10414659976959229]
75,,[0.5788243412971497],[0.8888153433799744],[0.8239778876304626],[0.7893921136856079],[0.8969123959541321],[0.8666844964027405],[0.6452261805534363],[0.8756762146949768],[0.8759082555770874],[0.5529285073280334],[0.9245616793632507],[0.7245540618896484],[0.8761330842971802],[0.8961442708969116],[0.7932139039039612],[0.8763920664787292],[0.8927395343780518],[0.7918150424957275],[0.8756005764007568],[0.8734484314918518],[0.7815043926239014],[0.8924728631973267],[0.7796095013618469],[0.8213148713111877]
76,,[0.674516499042511],[0.9605809450149536],[0.6779199838638306],[0.7148822546005249],[0.9608901143074036],[0.8764128088951111],[0.7461029291152954],[0.9646562337875366],[0.8995787501335144],[0.6565478444099426],[0.959835410118103],[0.9434363842010498],[0.9631392955780029],[0.9362255930900574],[0.8077386617660522],[0.8562155961990356],[0.9619824290275574],[0.8485097289085388],[0.9137181043624878],[0.8856765031814575],[0.6929540634155273],[0.9609012603759766],[0.8555406332015991],[0.21222639083862305]
77,,[0.5819942951202393],[0.8444260954856873],[0.9523780941963196],[0.5835425853729248],[0.7846969366073608],[0.9313627481460571],[0.5843636393547058],[0.7719293832778931],[0.8965892791748047],[0.5825657844543457],[0.9065178036689758],[0.846096932888031],[0.8909428119659424],[0.939248263835907],[0.8457565307617188],[0.8959834575653076],[0.9560566544532776],[0.7126079797744751],[0.9005347490310669],[0.9468554854393005],[0.6554427742958069],[0.8742324113845825],[0.617131233215332],[0.3344360888004303]
78,,[0.6051387190818787],[0.8367867469787598],[0.8612688183784485],[0.6062156558036804],[0.9187511205673218],[0.9563668370246887],[0.6062758564949036],[0.8785201907157898],[0.9660962820053101],[0.6053621172904968],[0.9580414295196533],[0.8410745859146118],[0.9253016710281372],[0.9546877145767212],[0.9316641688346863],[0.7862294912338257],[0.9544105529785156],[0.9464105367660522],[0.8926833271980286],[0.9345041513442993],[0.8025859594345093],[0.7663259506225586],[0.8190311193466187],[0.9299836158752441]
79,,[0.5347154140472412],[0.9690951108932495],[0.965591549873352],[0.5385629534721375],[0.9711170196533203],[0.9683195352554321],[0.5363917946815491],[0.9681620597839355],[0.961112916469574],[0.5355433821678162],[0.6898205280303955],[0.12333057820796967],[0.9322556853294373],[0.9675974249839783],[0.9037338495254517],[0.9286341071128845],[0.9655935764312744],[0.9002563953399658],[0.9194650053977966],[0.9574360847473145],[0.9113017916679382],[0.6540597081184387],[0.8894141912460327],[0.8796993494033813]
80,,[0.6354812979698181],[0.9581618309020996],[0.7861661314964294],[0.6345510482788086],[0.927701473236084],[0.9642727971076965],[0.6432338356971741],[0.9570623636245728],[0.9609322547912598],[0.6298171281814575],[0.9286944270133972],[0.8365942239761353],[0.9686747789382935],[0.9700241684913635],[0.9099969267845154],[0.969914436340332],[0.9701799154281616],[0.9089994430541992],[0.8022288680076599],[0.9641534090042114],[0.9604650139808655],[0.8380976319313049],[0.9294822216033936],[0.21712078154087067]
81,,[0.6181449890136719],[0.9703430533409119],[0.9645465612411499],[0.6309598684310913],[0.9678806662559509],[0.9634572267532349],[0.6137676239013672],[0.9088923931121826],[0.9670431017875671],[0.6113157272338867],[0.9716103076934814],[0.9598147869110107],[0.9664387702941895],[0.9662778973579407],[0.8752586245536804],[0.9661183953285217],[0.9660985469818115],[0.877748966217041],[0.966000497341156],[0.9656274914741516],[0.8489518761634827],[0.7136805057525635],[0.7645760774612427],[0.7539798021316528]
82,,[0.6255099177360535],[0.9574069380760193],[0.9685268402099609],[0.6283862590789795],[0.9659979343414307],[0.9493601322174072],[0.6745747923851013],[0.9708911180496216],[0.9390628933906555],[0.626079797744751],[0.9612520933151245],[0.8020406365394592],[0.9369292259216309],[0.9611948728561401],[0.9640650749206543],[0.9381616115570068],[0.9632329940795898],[0.9601588249206543],[0.905217170715332],[0.9211940169334412],[0.5256447196006775],[0.9476818442344666],[0.9257776737213135],[0.7348341941833496]
83,,[0.7594142556190491],[0.8926856517791748],[0.8247905373573303],[0.654188871383667],[0.8414677381515503],[0.9258420467376709],[0.6681620478630066],[0.8414978981018066],[0.9256603717803955],[0.6274681091308594],[0.9049269556999207],[0.8686603903770447],[0.9271942973136902],[0.9273548722267151],[0.7591767311096191],[0.9273918867111206],[0.9277041554450989],[0.7714266777038574],[0.9271988868713379],[0.9257479906082153],[0.7805333733558655],[0.8918067812919617],[0.8988515734672546],[0.33223915100097656]
84,,[0.7978292107582092],[0.9778012037277222],[0.7869575023651123],[0.8534807562828064],[0.9739313125610352],[0.9030246734619141],[0.8432171940803528],[0.9757272601127625],[0.9049140810966492],[0.6037672758102417],[0.9757921099662781],[0.8093012571334839],[0.9766722917556763],[0.9635158777236938],[0.8654116988182068],[0.9767206907272339],[0.9634241461753845],[0.8655704259872437],[0.9252919554710388],[0.9168645143508911],[0.7943509221076965],[0.9608981609344482],[0.8693169951438904],[0.8148215413093567]
85,,[0.6284798979759216],[0.813774585723877],[0.8447132110595703],[0.6306862831115723],[0.7286441326141357],[0.9408601522445679],[0.6362371444702148],[0.6448648571968079],[0.9362623691558838],[0.6244269609451294],[0.7864939570426941],[0.777059018611908],[0.9131394028663635],[0.9300971627235413],[0.8136622309684753],[0.923747718334198],[0.925014317035675],[0.7841063737869263],[0.9037131071090698],[0.9259009957313538],[0.8326732516288757],[0.8717852234840393],[0.8370327353477478],[0.7553010582923889]
86,,[0.647996187210083],[0.9681800603866577],[0.9461991190910339],[0.6481209993362427],[0.9630638360977173],[0.9089007377624512],[0.6475460529327393],[0.8176787495613098],[0.9643035531044006],[0.6477300524711609],[0.9284442663192749],[0.8206222653388977],[0.9574887752532959],[0.9678064584732056],[0.9514655470848083],[0.9677489995956421],[0.9654887318611145],[0.8954454660415649],[0.9217806458473206],[0.8811084628105164],[0.3022037446498871],[0.3829549252986908],[0.3428739905357361],[0.2898963391780853]
87,,[0.5624486207962036],[0.8820180892944336],[0.7757875919342041],[0.5661486983299255],[0.8775209784507751],[0.8831619024276733],[0.5780264139175415],[0.8886917233467102],[0.8928083777427673],[0.5619581937789917],[0.886102557182312],[0.7732535004615784],[0.9060210585594177],[0.9233125448226929],[0.735270619392395],[0.9266718029975891],[0.9248501658439636],[0.7945488691329956],[0.901961624622345],[0.9038106203079224],[0.6837073564529419],[0.8812869787216187],[0.8801366090774536],[0.7205578684806824]
88,,[0.7055235505104065],[0.8869486451148987],[0.5471707582473755],[0.6793530583381653],[0.823163628578186],[0.9537212252616882],[0.6746619343757629],[0.8159244656562805],[0.9536903500556946],[0.6726120114326477],[0.8412898778915405],[0.9498568177223206],[0.9529897570610046],[0.9540001749992371],[0.9069952964782715],[0.9460194706916809],[0.9533748030662537],[0.9209875464439392],[0.7972882986068726],[0.8093371987342834],[0.8560335040092468],[0.9315561652183533],[0.9309905767440796],[0.46522608399391174]
89,,[0.5981310606002808],[0.938029408454895],[0.9224656224250793],[0.5996482372283936],[0.9201095700263977],[0.9446799159049988],[0.5985461473464966],[0.8600248098373413],[0.9630609750747681],[0.5972792506217957],[0.9562108516693115],[0.8387160301208496],[0.9535897970199585],[0.9643940329551697],[0.9063345193862915],[0.9579338431358337],[0.9621352553367615],[0.8844000101089478],[0.9317256808280945],[0.9115802645683289],[0.41292983293533325],[0.842613160610199],[0.7924817800521851],[0.739618182182312]
90,,[0.7005614042282104],[0.9165584444999695],[0.8417719602584839],[0.6399664878845215],[0.8318477869033813],[0.8856531977653503],[0.6626906394958496],[0.8032867908477783],[0.9041334390640259],[0.5923095941543579],[0.797369122505188],[0.8852406740188599],[0.8882940411567688],[0.912320077419281],[0.8421844840049744],[0.8818910717964172],[0.9070222973823547],[0.8278513550758362],[0.845525860786438],[0.8811923265457153],[0.3396914005279541],[0.8097469806671143],[0.43378546833992004],[0.2406870275735855]
91,,[0.6679511666297913],[0.9283112287521362],[0.8764765858650208],[0.6688424348831177],[0.8656976819038391],[0.9696510434150696],[0.6693521738052368],[0.8518396019935608],[0.9665568470954895],[0.6677520275115967],[0.9133855700492859],[0.874623715877533],[0.9499382972717285],[0.9610809683799744],[0.9487261772155762],[0.9028661251068115],[0.9607157111167908],[0.29970604181289673],[0.8395895957946777],[0.8921442031860352],[0.8234681487083435],[0.3844214081764221],[0.30167821049690247],[0.2257462739944458]
92,,[0.6945412158966064],[0.6739383935928345],[0.5499176383018494],[0.5921100974082947],[0.8238556385040283],[0.940432608127594],[0.6885503530502319],[0.9105867147445679],[0.9022390246391296],[0.7175947427749634],[0.9414274096488953],[0.7586601376533508],[0.93402498960495],[0.8409380912780762],[0.7413516044616699],[0.9119179248809814],[0.8483248949050903],[0.6557517051696777],[0.693281888961792],[0.5880839228630066],[0.45838916301727295],[0.941683292388916],[0.8513968586921692],[0.7668323516845703]
93,,[0.6127651333808899],[0.9195184111595154],[0.9409011006355286],[0.6911584734916687],[0.9654392004013062],[0.9609937071800232],[0.8013013601303101],[0.9666549563407898],[0.9615500569343567],[0.6126471161842346],[0.9455846548080444],[0.8264018893241882],[0.969667911529541],[0.9673218727111816],[0.9385923743247986],[0.9688712358474731],[0.9599709510803223],[0.9378353953361511],[0.784155011177063],[0.959204912185669],[0.9589108824729919],[0.5419036149978638],[0.1949910819530487],[0.21298591792583466]
94,,[0.5558264255523682],[0.9592694640159607],[0.913223147392273],[0.5622166395187378],[0.9588406085968018],[0.9349300265312195],[0.5627878904342651],[0.9587357044219971],[0.9347979426383972],[0.5561497807502747],[0.9639918208122253],[0.7766492962837219],[0.9448407292366028],[0.9522510766983032],[0.9277141094207764],[0.9491676092147827],[0.9576430320739746],[0.9048408269882202],[0.8605887293815613],[0.8185673356056213],[0.7045509815216064],[0.9168344736099243],[0.3891064524650574],[0.3709610104560852]
95,,[0.6363255381584167],[0.966697633266449],[0.9029949903488159],[0.6263302564620972],[0.890175998210907],[0.9737418293952942],[0.6357073187828064],[0.9510921239852905],[0.974471926689148],[0.6302894353866577],[0.9700959324836731],[0.8874958753585815],[0.9728033542633057],[0.9723575711250305],[0.8336175680160522],[0.9590703248977661],[0.9638404846191406],[0.8235030770301819],[0.9736400842666626],[0.970934271812439],[0.42326590418815613],[0.8037109971046448],[0.7890943288803101],[0.04591025784611702]
96,,[0.6850462555885315],[0.9676741361618042],[0.9407038688659668],[0.6595758199691772],[0.9445050954818726],[0.9256756901741028],[0.6393658518791199],[0.7607600092887878],[0.9602047801017761],[0.648571252822876],[0.9596614241600037],[0.8292852640151978],[0.7993113398551941],[0.959285318851471],[0.9580260515213013],[0.9728812575340271],[0.9683988690376282],[0.925870418548584],[0.6974231004714966],[0.8578819036483765],[0.8730520606040955],[0.6949671506881714],[0.8284990191459656],[0.8970949649810791]
97,,[0.5858669877052307],[0.8416222929954529],[0.8181992769241333],[0.5859733819961548],[0.8518478274345398],[0.9030673503875732],[0.5867137312889099],[0.7840673923492432],[0.9544142484664917],[0.5857987999916077],[0.8424535989761353],[0.9539505839347839],[0.7894752025604248],[0.9333421587944031],[0.8994602560997009],[0.8287273645401001],[0.9323344826698303],[0.8845189213752747],[0.8182148337364197],[0.9359495043754578],[0.8626946210861206],[0.8389648795127869],[0.9356435537338257],[0.7803913354873657]
98,,[0.7021757960319519],[0.9696445465087891],[0.9655148983001709],[0.7684094309806824],[0.9689335227012634],[0.9443081021308899],[0.7391594648361206],[0.9686051607131958],[0.962756335735321],[0.6212944984436035],[0.9691103100776672],[0.8173929452896118],[0.9531092047691345],[0.9699130058288574],[0.9470009803771973],[0.9546869397163391],[0.970517098903656],[0.9197972416877747],[0.9522777795791626],[0.9692171812057495],[0.6890904307365417],[0.5669274926185608],[0.324929803609848],[0.3124600052833557]
99,,[0.6331862807273865],[0.8690255284309387],[0.7749186754226685],[0.6400722861289978],[0.8000167608261108],[0.9027532339096069],[0.6686790585517883],[0.8394397497177124],[0.8853950500488281],[0.6437402963638306],[0.8720885515213013],[0.8290458917617798],[0.9019989967346191],[0.8986241221427917],[0.8498870730400085],[0.9026696085929871],[0.8982567191123962],[0.8666656613349915],[0.8534458875656128],[0.8653354048728943],[0.8804147243499756],[0.6720654368400574],[0.4366266429424286],[0.7064180970191956]
100,,[0.6161391139030457],[0.9419723749160767],[0.5608101487159729],[0.644248902797699],[0.9118438363075256],[0.8921685814857483],[0.6019299030303955],[0.8852537870407104],[0.8971509337425232],[0.5968384146690369],[0.9592167735099792],[0.7683175206184387],[0.9070554375648499],[0.9182064533233643],[0.8645203709602356],[0.9165819883346558],[0.9239238500595093],[0.8620608448982239],[0.8863675594329834],[0.898766040802002],[0.8479838967323303],[0.8274966478347778],[0.8744640946388245],[0.25907352566719055]
101,,[0.6110287308692932],[0.970693051815033],[0.574503481388092],[0.5974509716033936],[0.9698357582092285],[0.9703578352928162],[0.6007822155952454],[0.8772078156471252],[0.9707428812980652],[0.5795280933380127],[0.9525879621505737],[0.970061719417572],[0.9436434507369995],[0.9660763144493103],[0.9336969256401062],[0.9623944759368896],[0.9652697443962097],[0.920433759689331],[0.7673589587211609],[0.9419119358062744],[0.9084948897361755],[0.9459925293922424],[0.8986634016036987],[0.5511739253997803]
102,,[0.6204193234443665],[0.8935280442237854],[0.5643839240074158],[0.5944046378135681],[0.8241317272186279],[0.9004998207092285],[0.5950100421905518],[0.8179695010185242],[0.9077850580215454],[0.593465268611908],[0.7876538634300232],[0.9388083815574646],[0.9011417627334595],[0.9142648577690125],[0.8612934350967407],[0.9074052572250366],[0.9303382039070129],[0.8448940515518188],[0.9144816398620605],[0.8995199203491211],[0.7574682831764221],[0.8381567597389221],[0.8899222016334534],[0.10522450506687164]
103,,[0.6780592799186707],[0.9643962383270264],[0.4575904905796051],[0.6210715770721436],[0.8863652944564819],[0.9510079026222229],[0.6219804883003235],[0.9522240161895752],[0.95210862159729],[0.6162338852882385],[0.9345639944076538],[0.8033312559127808],[0.9520984292030334],[0.9517059326171875],[0.9518665075302124],[0.9518461227416992],[0.9509879350662231],[0.9361843466758728],[0.781867504119873],[0.9515299797058105],[0.9528915882110596],[0.9161770343780518],[0.9147828221321106],[0.3604962229728699]
104,,[0.6364251375198364],[0.8571125268936157],[0.865422785282135],[0.6371206641197205],[0.8291021585464478],[0.9381120204925537],[0.6373224854469299],[0.8948944211006165],[0.9375952482223511],[0.6363422274589539],[0.9593495726585388],[0.779190182685852],[0.9218292832374573],[0.9053542017936707],[0.8563964366912842],[0.9211704730987549],[0.9015734791755676],[0.8603159785270691],[0.876902163028717],[0.8636452555656433],[0.2293708473443985],[0.8662571310997009],[0.848177433013916],[0.5700057744979858]
105,,[0.6207205653190613],[0.9467774033546448],[0.9301484823226929],[0.5871157646179199],[0.93161541223526],[0.9295381903648376],[0.6152694821357727],[0.950191080570221],[0.9285078644752502],[0.583599865436554],[0.9141129851341248],[0.7796920537948608],[0.9298312664031982],[0.9286931157112122],[0.9210355877876282],[0.9305986166000366],[0.9283409714698792],[0.916021466255188],[0.9341484308242798],[0.9285318851470947],[0.8676409721374512],[0.8991045951843262],[0.9000428915023804],[0.41178324818611145]
106,,[0.6305435299873352],[0.9497093558311462],[0.8740682005882263],[0.5637587308883667],[0.9577876329421997],[0.9505966901779175],[0.5645865797996521],[0.9521512389183044],[0.9465407133102417],[0.560580313205719],[0.9606669545173645],[0.8042707443237305],[0.9463096857070923],[0.9487360715866089],[0.9067437052726746],[0.9459224343299866],[0.9545586109161377],[0.9186792969703674],[0.9177265167236328],[0.8638086318969727],[0.8318750858306885],[0.7484151124954224],[0.9083179235458374],[0.9186975955963135]
107,,[0.574008584022522],[0.9637575149536133],[0.8017578125],[0.6454411745071411],[0.9694564342498779],[0.9401754140853882],[0.6708008646965027],[0.9500874876976013],[0.9307389259338379],[0.5671840310096741],[0.9609189033508301],[0.7786014080047607],[0.9663755297660828],[0.9669734239578247],[0.86672443151474],[0.9684765338897705],[0.9592140913009644],[0.8833215832710266],[0.8967716693878174],[0.8735207915306091],[0.8679898381233215],[0.8942542672157288],[0.8932231068611145],[0.3334576189517975]
108,,[0.6441893577575684],[0.9640378355979919],[0.829452633857727],[0.672193706035614],[0.9254481196403503],[0.9159120917320251],[0.6495948433876038],[0.9581604599952698],[0.9437710642814636],[0.6387187838554382],[0.9472010135650635],[0.7918696403503418],[0.9464739561080933],[0.9473936557769775],[0.9142066240310669],[0.9473572969436646],[0.9450653195381165],[0.908961832523346],[0.916034996509552],[0.9451611042022705],[0.9281362295150757],[0.8308202028274536],[0.9481101036071777],[0.9299218058586121]
